"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","barrel"
"SL",2019-03-29,88.3,-2.0191,5.8568,"Mike Zunino",572287,543037,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","R","TB","HOU","B",NA,NA,0,2,2019,0.4643,0.3399,1.1174,2.1702,NA,NA,NA,0,5,"Bot",NA,NA,NA,NA,545358,NA,"190330_003658",6.6365,-128.4414,-3.5662,3.7114,26.2907,-27.9653,3.4046,1.589,NA,NA,NA,87.752,2645,5.939,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.5604,NA,NA,NA,NA,NA,NA,NA,38,3,"Slider",3,2,3,2,2,3,3,2,"Infield shift","Standard",NA
"SL",2019-03-29,87.2,-2.1024,5.9363,"Mike Zunino",572287,543037,NA,"swinging_strike",NA,NA,NA,NA,3,NA,"R","R","R","TB","HOU","S",NA,NA,0,1,2019,0.4423,0.0817,0.6125,3.0388,NA,NA,NA,0,5,"Bot",NA,NA,NA,NA,545358,NA,"190330_003642",5.5797,-126.8247,-0.9778,3.5882,25.0537,-31.3508,3.467,1.589,NA,NA,NA,86.473,2645,5.777,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.7226,NA,NA,NA,NA,NA,NA,NA,38,2,"Slider",3,2,3,2,2,3,3,2,"Infield shift","Standard",NA
"FF",2019-03-29,94.4,-1.9811,5.8821,"Mike Zunino",572287,543037,NA,"foul",NA,NA,NA,NA,12,NA,"R","R","R","TB","HOU","S",NA,NA,0,0,2019,-1.0382,1.8558,0.1067,3.6091,NA,NA,NA,0,5,"Bot",NA,NA,NA,NA,545358,NA,"190330_003600",7.699,-137.1747,-4.2453,-14.7898,33.1593,-8.2818,3.467,1.589,NA,NA,NA,93.699,2610,6.165,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.3349,NA,NA,NA,NA,NA,NA,NA,38,1,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Infield shift","Standard",NA
"SL",2019-03-29,88.5,-1.9778,5.8219,"Willy Adames",642715,543037,"strikeout","swinging_strike",NA,NA,NA,NA,14,"Willy Adames strikes out swinging.","R","R","R","TB","HOU","S",2,NA,1,2,2019,0.677,0.4484,1.1091,1.8787,NA,NA,NA,2,4,"Bot",NA,NA,NA,NA,545358,NA,"190330_002637",6.0932,-128.6791,-4.4536,6.2256,25.3991,-26.6015,3.371,1.535,NA,NA,NA,87.976,2722,5.895,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.6044,NA,NA,0,1,0,0,NA,33,4,"Slider",3,2,3,2,2,3,3,2,"Standard","Strategic",NA
"FF",2019-03-29,97.7,-2.1034,5.8381,"Willy Adames",642715,543037,NA,"ball",NA,NA,NA,NA,12,NA,"R","R","R","TB","HOU","B",NA,NA,0,2,2019,-1.0251,1.8317,0.389,4.3058,NA,NA,NA,2,4,"Bot",NA,NA,NA,NA,545358,NA,"190330_002620",9.0183,-141.9752,-2.758,-15.8893,34.4702,-7.265,3.5187,1.6984,NA,NA,NA,97.073,2608,6.145,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.3543,NA,NA,NA,NA,NA,NA,NA,33,3,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Standard","Strategic",NA
"KC",2019-03-29,81.2,-1.9467,5.8507,"Willy Adames",642715,543037,NA,"swinging_strike",NA,NA,NA,NA,14,NA,"R","R","R","TB","HOU","S",NA,NA,0,1,2019,1.1512,-1.3875,0.8878,1.5347,NA,NA,NA,2,4,"Bot",NA,NA,NA,NA,545358,NA,"190330_002602",4.1347,-117.9442,-0.295,9.4233,26.7839,-44.8912,3.371,1.535,NA,NA,NA,79.6,2929,5.726,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.7734,NA,NA,NA,NA,NA,NA,NA,33,2,"Knuckle Curve",3,2,3,2,2,3,3,2,"Standard","Standard",NA
"FF",2019-03-29,95.8,-2.0791,5.8268,"Willy Adames",642715,543037,NA,"foul_tip",NA,NA,NA,NA,5,NA,"R","R","R","TB","HOU","S",NA,NA,0,0,2019,-0.8691,1.9221,-0.1804,2.5603,NA,NA,NA,2,4,"Bot",NA,NA,NA,NA,545358,NA,"190330_002538",6.9331,-139.0957,-7.2397,-12.8107,33.2204,-6.0128,3.371,1.535,NA,NA,NA,95.135,2646,6.173,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.3267,NA,NA,NA,NA,NA,NA,NA,33,1,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Standard","Standard",NA
"SL",2019-03-29,90.2,-2.1699,5.8442,"Kevin Kiermaier",595281,543037,"strikeout","swinging_strike",NA,NA,NA,NA,6,"Kevin Kiermaier strikes out swinging.","R","L","R","TB","HOU","S",2,NA,1,2,2019,0.3141,0.3395,0.3719,2.598,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,545358,NA,"190330_002508",5.6313,-131.3637,-2.8841,2.5511,24.7923,-27.9329,3.371,1.535,NA,NA,NA,90.11,2509,5.945,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.554,NA,NA,0,1,0,0,NA,32,5,"Slider",3,2,3,2,2,3,3,2,"Infield shift","Standard",NA
"FF",2019-03-29,98,-2.2556,5.6899,"Kevin Kiermaier",595281,543037,NA,"foul",NA,NA,NA,NA,12,NA,"R","L","R","TB","HOU","S",NA,NA,1,2,2019,-1.0397,1.6168,0.9924,3.0498,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,545358,NA,"190330_002448",11.1771,-142.2194,-5.3221,-16.8101,35.0503,-9.234,3.411,1.565,182,69.5,32.4,97.649,2556,6.41,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.0894,NA,NA,NA,NA,NA,NA,NA,32,4,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Infield shift","Standard",0
"SL",2019-03-29,88.8,-2.224,5.8385,"Kevin Kiermaier",595281,543037,NA,"swinging_strike",NA,NA,NA,NA,11,NA,"R","L","R","TB","HOU","S",NA,NA,1,1,2019,0.4496,0.332,-0.4349,3.6711,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,545358,NA,"190330_002427",3.4288,-129.1925,0.0717,4.2204,27.5022,-28.7759,3.411,1.565,NA,NA,NA,88.111,2556,5.917,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.5823,NA,NA,NA,NA,NA,NA,NA,32,3,"Slider",3,2,3,2,2,3,3,2,"Infield shift","Standard",NA
"CH",2019-03-29,88.9,-2.1248,5.6691,"Kevin Kiermaier",595281,543037,NA,"ball",NA,NA,NA,NA,11,NA,"R","L","R","TB","HOU","B",NA,NA,0,1,2019,-1.2684,1.4651,-2.3853,3.1602,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,545358,NA,"190330_002410",2.0229,-129.3448,-3.1189,-14.586,29.6644,-15.383,3.3797,1.5572,NA,NA,NA,88.608,1852,6.342,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.1577,NA,NA,NA,NA,NA,NA,NA,32,2,"Changeup",3,2,3,2,2,3,3,2,"Infield shift","Standard",NA
"FF",2019-03-29,95.8,-2.0975,5.8316,"Kevin Kiermaier",595281,543037,NA,"called_strike",NA,NA,NA,NA,11,NA,"R","L","R","TB","HOU","S",NA,NA,0,0,2019,-1.001,1.574,-0.8705,3.1645,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,545358,NA,"190330_002353",5.4573,-139.1931,-4.8684,-14.1571,34.4159,-11.0801,3.3251,1.5572,NA,NA,NA,94.968,2533,6.121,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.3787,NA,NA,NA,NA,NA,NA,NA,32,1,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Infield shift","Standard",NA
"SL",2019-03-29,88.8,-2.0244,5.8792,"Daniel Robertson",621002,543037,"field_out","hit_into_play",NA,NA,NA,NA,9,"Daniel Robertson flies out to right fielder Josh Reddick.","R","R","R","TB","HOU","X",9,"fly_ball",2,1,2019,0.4613,0.455,0.7301,1.9371,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,545358,NA,"190330_002327",5.7612,-129.2386,-4.5519,3.9923,25.5048,-26.4361,3.411,1.565,248,84.7,48.5,88.575,2567,6.021,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.4785,0.005,0.003,0,1,0,0,3,31,4,"Slider",3,2,3,2,2,3,3,2,"Standard","Standard",0
"SL",2019-03-29,88.5,-2.0128,5.8554,"Daniel Robertson",621002,543037,NA,"foul_tip",NA,NA,NA,NA,5,NA,"R","R","R","TB","HOU","S",NA,NA,2,0,2019,0.4816,0.4728,0.161,2.4268,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,545358,NA,"190330_002259",4.2808,-128.7688,-3.2684,4.4458,25.136,-26.5787,3.319,1.513,NA,NA,NA,87.95,2556,5.815,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.6846,NA,NA,NA,NA,NA,NA,NA,31,3,"Slider",3,2,3,2,2,3,3,2,"Standard","Standard",NA
"FF",2019-03-29,95.2,-1.8252,5.9345,"Daniel Robertson",621002,543037,NA,"ball",NA,NA,NA,NA,12,NA,"R","R","R","TB","HOU","B",NA,NA,1,0,2019,-0.7257,1.7154,0.5189,3.6955,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,545358,NA,"190330_002244",7.7628,-138.2701,-3.9922,-11.1213,33.9347,-9.6484,3.1001,1.4817,NA,NA,NA,94.63,2425,6.29,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.2094,NA,NA,NA,NA,NA,NA,NA,31,2,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Standard","Standard",NA
"SL",2019-03-29,88.7,-2.1016,5.9601,"Daniel Robertson",621002,543037,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","R","TB","HOU","B",NA,NA,0,0,2019,0.2093,0.5657,0.3295,1.1965,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,545358,NA,"190330_002229",5.4583,-128.8836,-6.7036,1.2412,24.9956,-24.8826,3.0611,1.4426,NA,NA,NA,88.049,2656,5.813,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.6869,NA,NA,NA,NA,NA,NA,NA,31,1,"Slider",3,2,3,2,2,3,3,2,"Standard","Standard",NA
"SL",2019-03-29,88,-1.9591,5.9564,"Avisail Garcia",541645,543037,"field_out","hit_into_play",NA,NA,NA,NA,9,"Avisail Garcia flies out to right fielder Josh Reddick in foul territory.","R","R","R","TB","HOU","X",9,"fly_ball",0,1,2019,0.3755,0.2294,0.6776,1.8206,NA,596847,650490,2,3,"Bot",201.01,135.92,NA,NA,545358,NA,"190330_001436",5.5806,-128.0047,-4.3723,2.9464,25.5569,-29.0546,3.371,1.535,249,83.5,48.5,87.331,2625,5.814,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.6856,0.018,0.021,0,1,0,0,3,27,2,"Slider",3,2,3,2,2,3,3,2,"Standard","Standard",0
"FF",2019-03-29,96.5,-1.9358,5.8884,"Avisail Garcia",541645,543037,NA,"called_strike",NA,NA,NA,NA,6,NA,"R","R","R","TB","HOU","S",NA,NA,0,0,2019,-0.8853,1.6775,0.5761,2.8593,NA,596847,650490,2,3,"Bot",NA,NA,NA,NA,545358,NA,"190330_001412",8.6256,-140.0454,-6.1553,-13.6034,34.7111,-9.173,3.4633,1.6192,NA,NA,NA,95.544,2486,6.108,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.3916,NA,NA,NA,NA,NA,NA,NA,27,1,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Standard","Standard",NA
"KC",2019-03-29,81.6,-2.1537,5.8253,"Yandy Diaz",650490,543037,"single","hit_into_play_no_out",NA,NA,NA,NA,14,"Yandy Diaz singles on a ground ball to left fielder Michael Brantley.   Ji-Man Choi to 2nd.","R","R","R","TB","HOU","X",7,"ground_ball",2,1,2019,1.3436,-1.3201,0.0404,1.3228,NA,NA,596847,2,3,"Bot",75.63,118.96,NA,NA,545358,NA,"190330_001244",2.377,-118.6279,-0.917,11.6927,27.0286,-44.2795,3.467,1.589,29,95.5,-1.3,80.059,2961,5.717,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.782,0.334,0.328,0.9,1,1,0,2,26,4,"Knuckle Curve",3,2,3,2,2,3,3,2,"Standard","Strategic",0
"FF",2019-03-29,98.4,-2.0767,5.83,"Yandy Diaz",650490,543037,NA,"ball",NA,NA,NA,NA,12,NA,"R","R","R","TB","HOU","B",NA,NA,1,1,2019,-0.8671,1.7503,0.585,3.8654,NA,NA,596847,2,3,"Bot",NA,NA,NA,NA,545358,NA,"190330_001221",9.2405,-142.9483,-3.8711,-14.1571,36.1651,-7.57,3.4592,1.589,NA,NA,NA,98.044,2655,6.403,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.0963,NA,NA,NA,NA,NA,NA,NA,26,3,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Standard","Strategic",NA
"KC",2019-03-29,81.8,-2.1624,5.877,"Yandy Diaz",650490,543037,NA,"foul",NA,NA,NA,NA,4,NA,"R","R","R","TB","HOU","S",NA,NA,1,0,2019,1.5227,-0.9609,-0.2805,2.2818,NA,NA,596847,2,3,"Bot",NA,NA,NA,NA,545358,NA,"190330_001202",1.3856,-118.7639,0.3486,13.4573,25.9814,-41.2394,3.467,1.589,NA,NA,NA,79.742,3133,5.315,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,55.1848,NA,NA,NA,NA,NA,NA,NA,26,2,"Knuckle Curve",3,2,3,2,2,3,3,2,"Standard","Standard",NA
"FF",2019-03-29,96.4,-2.1116,5.7597,"Yandy Diaz",650490,543037,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","R","TB","HOU","B",NA,NA,0,0,2019,-1.0203,1.6974,1.3635,1.4076,NA,NA,596847,2,3,"Bot",NA,NA,NA,NA,545358,NA,"190330_001142",11.4781,-139.6138,-9.7064,-15.9309,32.542,-8.0877,3.4515,1.5812,NA,NA,NA,95.726,2535,6.243,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.2562,NA,NA,NA,NA,NA,NA,NA,26,1,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Standard","Standard",NA
"KC",2019-03-29,83.7,-2.1989,5.8892,"Ji-Man Choi",596847,543037,"single","hit_into_play_score",NA,NA,NA,NA,5,"Ji-Man Choi singles on a soft line drive to center fielder George Springer.   Mike Zunino scores.    Tommy Pham scores.","R","L","R","TB","HOU","X",8,"line_drive",0,2,2019,1.6238,-1.0905,0.0652,2.577,572287,502054,NA,2,3,"Bot",119.77,103.26,NA,NA,545358,NA,"190330_001101",2.0622,-121.6022,1.0039,15.0559,28.3513,-43.1354,3.411,1.565,175,69.4,19.3,82.067,3151,5.713,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.7869,0.782,0.699,0.9,1,1,0,4,25,4,"Knuckle Curve",1,2,1,2,2,1,1,2,"Infield shift","Standard",0
"KC",2019-03-29,84.3,-2.2161,5.8547,"Ji-Man Choi",596847,543037,NA,"foul",NA,NA,NA,NA,8,NA,"R","L","R","TB","HOU","S",NA,NA,0,2,2019,1.2627,-1.2826,0.0945,2.0415,572287,502054,NA,2,3,"Bot",NA,NA,NA,NA,545358,NA,"190330_001029",2.8743,-122.4825,0.1365,11.6486,28.3671,-44.9976,3.411,1.565,NA,NA,NA,82.867,3108,5.815,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.6847,NA,NA,NA,NA,NA,NA,NA,25,3,"Knuckle Curve",1,2,1,2,2,1,1,2,"Infield shift","Standard",NA
"FF",2019-03-29,98.2,-2.238,5.7581,"Ji-Man Choi",596847,543037,NA,"foul_bunt",NA,NA,NA,NA,2,NA,"R","L","R","TB","HOU","S",NA,NA,0,1,2019,-0.9289,1.4026,-0.2489,3.3635,572287,502054,NA,2,3,"Bot",NA,NA,NA,NA,545358,NA,"190330_000950",7.4854,-142.614,-4.1342,-14.398,36.6601,-12.5286,3.411,1.565,188,78.5,18.7,97.286,2456,6.149,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.3505,NA,NA,NA,NA,NA,NA,NA,25,2,"4-Seam Fastball",1,2,1,2,2,1,1,2,"Infield shift","Standard",0
"SL",2019-03-29,88.5,-2.3406,5.8235,"Ji-Man Choi",596847,543037,NA,"called_strike",NA,NA,NA,NA,1,NA,"R","L","R","TB","HOU","S",NA,NA,0,0,2019,0.3222,0.4279,-0.4488,3,572287,NA,502054,2,3,"Bot",NA,NA,NA,NA,545358,NA,"190330_000919",3.9131,-128.6836,-1.6534,2.6646,27.3272,-27.4339,3.4032,1.565,NA,NA,NA,87.443,2534,5.716,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.7831,NA,NA,NA,NA,NA,NA,NA,25,1,"Slider",1,2,1,2,2,1,1,2,"Infield shift","Standard",NA
"FF",2019-03-29,99.2,-2.0965,5.8365,"Tommy Pham",502054,543037,"single","hit_into_play_score",NA,NA,NA,NA,6,"Tommy Pham singles on a sharp line drive to right fielder Josh Reddick.   Kevin Kiermaier scores.    Mike Zunino to 3rd.","R","R","R","TB","HOU","X",9,"line_drive",3,2,2019,-1.121,1.4979,0.4726,2.6452,595281,NA,572287,2,3,"Bot",190.97,129.25,NA,NA,545358,NA,"190330_000829",9.6496,-143.99,-6.7311,-17.9808,37.3445,-9.9825,3.411,1.565,201,100.1,8.6,98.673,2599,6.4,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.0995,0.737,0.706,0.9,1,1,0,4,24,6,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Strategic",0
"SL",2019-03-29,90.1,-2.1244,5.9115,"Tommy Pham",502054,543037,NA,"ball",NA,NA,NA,NA,12,NA,"R","R","R","TB","HOU","B",NA,NA,2,2,2019,0.5394,0.3919,0.9122,3.6681,595281,NA,572287,2,3,"Bot",NA,NA,NA,NA,545358,NA,"190330_000758",6.3601,-131.079,-0.4485,4.8386,26.419,-27.8692,3.2001,1.4634,NA,NA,NA,89.455,2831,5.8,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.7,NA,NA,NA,NA,NA,NA,NA,24,5,"Slider",0,2,0,2,2,0,0,2,"Standard","Strategic",NA
"FF",2019-03-29,97,-2.0186,5.9486,"Tommy Pham",502054,543037,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","R","TB","HOU","B",NA,NA,1,2,2019,-1.1264,1.545,1.4603,2.0058,595281,NA,572287,2,3,"Bot",NA,NA,NA,NA,545358,NA,"190330_000738",11.8656,-140.4313,-8.4223,-17.8003,35.0704,-9.9511,3.3172,1.5494,NA,NA,NA,96.384,2500,6.453,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.0464,NA,NA,NA,NA,NA,NA,NA,24,4,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Strategic",NA
"FT",2019-03-29,98,-2.0121,5.8564,"Tommy Pham",502054,543037,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","R","TB","HOU","B",NA,NA,0,2,2019,-1.3325,1.3335,1.0393,2.4013,595281,NA,572287,2,3,"Bot",NA,NA,NA,NA,545358,NA,"190330_000718",11.2407,-141.9583,-6.7695,-20.6364,36.0988,-12.9076,3.2938,1.5415,NA,NA,NA,96.981,2464,6.215,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.2848,NA,NA,NA,NA,NA,NA,NA,24,3,"2-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Strategic",NA
"FF",2019-03-29,97.9,-1.9879,5.8421,"Tommy Pham",502054,543037,NA,"foul",NA,NA,NA,NA,5,NA,"R","R","R","TB","HOU","S",NA,NA,0,1,2019,-1.0934,1.6098,0.094,2.7917,595281,NA,572287,2,3,"Bot",NA,NA,NA,NA,545358,NA,"190330_000648",8.0774,-142.0675,-6.3001,-16.6366,36.6709,-9.3783,3.411,1.565,238,81.5,28.3,96.848,2650,6.132,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.3675,NA,NA,NA,NA,NA,NA,NA,24,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",0
"FF",2019-03-29,95.5,-1.9313,5.8139,"Tommy Pham",502054,543037,NA,"called_strike",NA,NA,NA,NA,6,NA,"R","R","R","TB","HOU","S",NA,NA,0,0,2019,-0.9625,1.8404,0.7787,2.6615,595281,NA,572287,2,3,"Bot",NA,NA,NA,NA,545358,NA,"190330_000626",9.3856,-138.5996,-6.8242,-14.7845,34.3357,-6.8755,3.2939,1.565,NA,NA,NA,95.572,2544,6.724,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,53.7757,NA,NA,NA,NA,NA,NA,NA,24,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",NA
"FF",2019-03-29,97.2,-2.2154,5.7796,"Austin Meadows",640457,543037,"field_out","hit_into_play",NA,NA,NA,NA,1,"Austin Meadows flies out sharply to center fielder George Springer.   Kevin Kiermaier to 3rd.","R","L","R","TB","HOU","X",8,"fly_ball",0,1,2019,-1.3044,1.4874,-0.3893,2.9366,NA,595281,572287,1,3,"Bot",120.44,49.76,NA,NA,545358,NA,"190330_000541",7.8272,-141.082,-5.367,-19.1426,35.6224,-11.4929,3.411,1.565,353,102.3,39.9,96.316,2569,6.174,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.3258,0.195,0.353,0,1,0,0,5,23,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",1
"KC",2019-03-29,80.9,-2.1719,5.9137,"Austin Meadows",640457,543037,NA,"called_strike",NA,NA,NA,NA,1,NA,"R","L","R","TB","HOU","S",NA,NA,0,0,2019,1.3246,-1.276,-0.4175,2.814,NA,595281,572287,1,3,"Bot",NA,NA,NA,NA,545358,NA,"190330_000508",1.4021,-117.5689,2.2781,11.6213,27.0758,-44.4862,3.2749,1.4052,NA,NA,NA,79.686,3038,6.014,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.4854,NA,NA,NA,NA,NA,NA,NA,23,1,"Knuckle Curve",0,2,0,2,2,0,0,2,"Standard","Standard",NA
"FF",2019-03-29,97.1,-2.0461,5.8361,"Mike Zunino",572287,543037,"field_error","hit_into_play_no_out",NA,NA,NA,NA,5,"Mike Zunino reaches on a throwing error by shortstop Aledmys Diaz.   Kevin Kiermaier to 2nd.","R","R","R","TB","HOU","X",6,"ground_ball",1,0,2019,-0.8374,1.4521,-0.0906,2.61,NA,NA,595281,1,3,"Bot",108.34,152.27,NA,NA,545358,NA,"190330_000407",7.1012,-141.0116,-6.3246,-12.7375,33.4827,-11.7437,3.467,1.589,78,98.2,3.5,96.472,2468,6.142,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.3578,0.521,0.482,0.9,1,0,0,4,22,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard",0
"SL",2019-03-29,89.1,-2.1509,5.9581,"Mike Zunino",572287,543037,NA,"blocked_ball",NA,NA,NA,NA,14,NA,"R","R","R","TB","HOU","B",NA,NA,0,0,2019,0.3811,0.7704,0.7911,0.5621,NA,NA,595281,1,3,"Bot",NA,NA,NA,NA,545358,NA,"190330_000340",6.3799,-129.3374,-8.7291,2.941,26.0528,-22.0995,3.395,1.589,NA,NA,NA,88.443,2700,5.938,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.5615,NA,NA,NA,NA,NA,NA,NA,22,1,"Slider",0,2,0,2,2,0,0,2,"Infield shift","Standard",NA
"SL",2019-03-29,89.1,-2.1762,5.9795,"Willy Adames",642715,543037,"field_out","hit_into_play",NA,NA,NA,NA,5,"Willy Adames lines out to right fielder Josh Reddick.","R","R","R","TB","HOU","X",9,"line_drive",1,2,2019,0.3742,0.2663,0.2116,2.725,NA,NA,595281,0,3,"Bot",193.08,108.96,NA,NA,545358,NA,"190330_000303",5.0401,-129.6322,-2.5252,3.1651,25.1623,-28.967,3.467,1.589,266,97.2,15,88.366,2548,5.68,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.8193,0.666,0.659,0,1,0,0,4,21,5,"Slider",0,2,0,2,2,0,0,2,"Standard","Strategic",0
"SL",2019-03-29,86.1,-2.0842,5.9196,"Willy Adames",642715,543037,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","R","TB","HOU","B",NA,NA,0,2,2019,0.5588,0.286,1.1753,1.4205,NA,NA,595281,0,3,"Bot",NA,NA,NA,NA,545358,NA,"190330_000237",6.5712,-125.2262,-4.9888,4.5215,24.4568,-28.4579,3.3603,1.535,NA,NA,NA,85.595,2529,5.917,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.5823,NA,NA,NA,NA,NA,NA,NA,21,4,"Slider",0,2,0,2,2,0,0,2,"Standard","Strategic",NA
"FF",2019-03-29,97.8,-2.0842,5.786,"Willy Adames",642715,543037,NA,"foul",NA,NA,NA,NA,3,NA,"R","R","R","TB","HOU","S",NA,NA,0,2,2019,-0.8429,1.6667,0.3052,2.9825,NA,NA,595281,0,3,"Bot",NA,NA,NA,NA,545358,NA,"190330_000212",8.3359,-142.0978,-5.8228,-13.282,33.5638,-8.6595,3.371,1.535,214,75.7,41.9,97.294,2497,6.156,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.3435,NA,NA,NA,NA,NA,NA,NA,21,3,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Strategic",0
"FF",2019-03-29,95.4,-2.0948,5.8859,"Willy Adames",642715,543037,NA,"foul",NA,NA,NA,NA,5,NA,"R","R","R","TB","HOU","S",NA,NA,0,1,2019,-0.9583,1.6705,-0.0675,2.5694,NA,NA,595281,0,3,"Bot",NA,NA,NA,NA,545358,NA,"190330_000135",7.4434,-138.4742,-6.7274,-13.9828,33.4061,-9.5472,3.371,1.535,154,75.5,15.6,94.693,2402,6.199,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.3007,NA,NA,NA,NA,NA,NA,NA,21,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",0
"FF",2019-03-29,95.2,-2.1286,5.8043,"Willy Adames",642715,543037,NA,"called_strike",NA,NA,NA,NA,6,NA,"R","R","R","TB","HOU","S",NA,NA,0,0,2019,-0.8377,1.6298,0.5145,2.8986,NA,NA,595281,0,3,"Bot",NA,NA,NA,NA,545358,NA,"190330_000114",8.7824,-138.2214,-5.5485,-12.7308,32.8538,-10.3811,3.5261,1.72,NA,NA,NA,94.66,2384,6.249,566665,543037,545358,493329,514888,608324,649557,488726,543807,502210,54.2508,NA,NA,NA,NA,NA,NA,NA,21,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",NA
